id,region,product,amount_cents
167179,North,Doohickey,676
167186,North,Gizmo,958
167191,North,Gadget,810
167197,North,Gadget,595
167201,North,Doohickey,1000
167213,North,Gadget,624
167216,North,Gizmo,789
167217,North,Widget,697
167226,North,Gizmo,896
167265,North,Gadget,753
167266,North,Widget,796
167278,North,Doohickey,795
167280,North,Gadget,842
167281,North,Gizmo,872
167306,North,Gadget,842
167331,North,Doohickey,629
167338,North,Gadget,982
167340,North,Widget,514
167341,North,Gizmo,915
167346,North,Widget,679
167350,North,Doohickey,696
167359,North,Gadget,918
167369,North,Doohickey,518
167371,North,Gizmo,777
167389,North,Gadget,756
167392,North,Doohickey,690
167393,North,Gizmo,936
167401,North,Gadget,834
167402,North,Widget,889
167403,North,Gizmo,788
167406,North,Widget,980
167408,North,Gizmo,599
167409,North,Gadget,923
167411,North,Widget,843
167420,North,Gizmo,990
167424,North,Doohickey,779
167426,North,Doohickey,836
167434,North,Gadget,603
167436,North,Doohickey,976
167445,North,Widget,900
167450,North,Widget,607
167451,North,Gizmo,753
167456,North,Gadget,669
167475,North,Gizmo,877
167482,North,Gadget,716
167494,North,Gizmo,722
167502,North,Doohickey,836
167503,North,Doohickey,665
167505,North,Gizmo,971
167512,North,Widget,888
167514,North,Gadget,922
167518,North,Doohickey,505
167519,North,Doohickey,696
167523,North,Gizmo,940
167524,North,Gadget,873
167563,North,Gizmo,833
167569,North,Gizmo,556
167579,North,Doohickey,608
167589,North,Gizmo,843
167597,North,Gadget,674
167602,North,Gizmo,584
167603,North,Doohickey,856
167623,North,Widget,635
167634,North,Gadget,667
167635,North,Doohickey,600
167649,North,Gizmo,683
167651,North,Doohickey,540
167656,North,Gadget,825
167686,North,Gadget,991
167688,North,Gadget,747
167697,North,Doohickey,951
167700,North,Gadget,585
167713,North,Gizmo,938
167726,North,Widget,779
167730,North,Gadget,791
167733,North,Widget,907
167748,North,Gadget,927
167750,North,Doohickey,635
167761,North,Gadget,682
167767,North,Gizmo,897
167777,North,Doohickey,778
167778,North,Doohickey,938
167785,North,Gadget,964
167789,North,Gizmo,863
167792,North,Gadget,501
167793,North,Gadget,660
167810,North,Widget,663
167811,North,Widget,584
167820,North,Gizmo,677
167824,North,Gizmo,535
167834,North,Gadget,519
167839,North,Gadget,836
167840,North,Doohickey,888
167847,North,Widget,516
167885,North,Gadget,839
167888,North,Gizmo,550
167898,North,Gadget,884
167908,North,Widget,553
167911,North,Gadget,835
167915,North,Doohickey,518
167930,North,Gizmo,771
167933,North,Widget,983
167936,North,Gizmo,600
167940,North,Widget,807
167949,North,Gizmo,672
167950,North,Widget,864
167957,North,Gadget,508
167968,North,Gizmo,604
167969,North,Gadget,810
167975,North,Doohickey,936
167979,North,Widget,617
167983,North,Widget,615
167987,North,Widget,940
167996,North,Widget,669
168000,North,Gizmo,501
168010,North,Gadget,988
168013,North,Gizmo,710
168017,North,Doohickey,811
168024,North,Widget,660
168028,North,Widget,955
168040,North,Gizmo,964
168066,North,Widget,861
168073,North,Gadget,823
168074,North,Doohickey,852
168080,North,Widget,694
168090,North,Gizmo,588
168100,North,Doohickey,518
168124,North,Widget,581
168132,North,Gadget,763
168134,North,Gadget,950
168135,North,Gizmo,992
168136,North,Gadget,652
168140,North,Gizmo,746
168144,North,Doohickey,667
168148,North,Gadget,723
168169,North,Widget,980
168198,North,Doohickey,909
168199,North,Gizmo,662
168210,North,Doohickey,811
168221,North,Gizmo,825
168222,North,Widget,915
168226,North,Widget,817
168229,North,Widget,832
168231,North,Gadget,802
168244,North,Widget,964
168246,North,Gizmo,967
168247,North,Widget,575
168249,North,Gadget,863
168250,North,Widget,796
168254,North,Gadget,998
168266,North,Widget,698
168276,North,Widget,606
168296,North,Gizmo,890
168305,North,Gadget,558
168313,North,Widget,866
168318,North,Widget,652
168319,North,Widget,536
168332,North,Gadget,695
168333,North,Widget,938
168338,North,Widget,598
168345,North,Gadget,555
168352,North,Widget,596
168382,North,Gizmo,567
168384,North,Doohickey,949
168394,North,Gizmo,952
168409,North,Widget,997
168424,North,Doohickey,803
168434,North,Gizmo,767
168435,North,Gadget,844
168441,North,Gizmo,866
168445,North,Doohickey,650
168451,North,Gadget,914
168476,North,Gizmo,582
168495,North,Doohickey,633
168498,North,Doohickey,564
168499,North,Doohickey,918
168509,North,Gizmo,674
168510,North,Widget,946
168516,North,Widget,541
168533,North,Doohickey,739
168546,North,Doohickey,594
168547,North,Gizmo,615
168551,North,Doohickey,529
168561,North,Gadget,871
168572,North,Widget,537
168585,North,Doohickey,869
168592,North,Doohickey,774
168594,North,Gizmo,889
168595,North,Gizmo,663
168605,North,Gizmo,851
168613,North,Widget,527
168615,North,Doohickey,734
168626,North,Gizmo,533
168629,North,Doohickey,974
168635,North,Gadget,691
168645,North,Gadget,859
168654,North,Gizmo,819
168659,North,Gadget,513
168667,North,Gadget,505
168668,North,Widget,869
168669,North,Doohickey,565
168673,North,Widget,537
168677,North,Gizmo,927
168692,North,Gadget,741
168693,North,Gizmo,659
168695,North,Widget,582
168699,North,Widget,675
168706,North,Doohickey,844
168716,North,Gizmo,606
168725,North,Doohickey,823
168750,North,Doohickey,857
168771,North,Widget,774
168777,North,Gadget,890
168779,North,Gizmo,967
168783,North,Widget,911
168788,North,Gizmo,676
168791,North,Widget,934
168793,North,Doohickey,605
168797,North,Gizmo,723
168800,North,Doohickey,567
168804,North,Gizmo,501
168806,North,Widget,605
168821,North,Widget,911
168829,North,Doohickey,593
168847,North,Gadget,781
168849,North,Doohickey,679
168856,North,Widget,680
168867,North,Gadget,626
168871,North,Gadget,638
168872,North,Gizmo,926
168873,North,Gizmo,545
168881,North,Gizmo,902
168895,North,Widget,718
168918,North,Widget,863
168925,North,Doohickey,726
168936,North,Doohickey,658
168956,North,Gadget,659
168959,North,Widget,678
169008,North,Gadget,520
169025,North,Gizmo,595
169026,North,Doohickey,769
169027,North,Doohickey,622
169040,North,Widget,963
169048,North,Doohickey,886
169063,North,Gizmo,865
169064,North,Widget,940
169067,North,Doohickey,539
169078,North,Widget,702
169079,North,Gadget,652
169086,North,Gizmo,658
169093,North,Gadget,557
169094,North,Gadget,720
169095,North,Widget,697
169100,North,Gadget,635
169106,North,Widget,621
169122,North,Gizmo,978
169132,North,Doohickey,849
169157,North,Gizmo,976
169164,North,Gadget,713
169171,North,Gadget,990
169173,North,Gadget,875
169174,North,Doohickey,501
169207,North,Gizmo,594
169208,North,Gizmo,507
169209,North,Widget,718
169217,North,Gadget,555
169219,North,Gadget,716
169246,North,Gadget,516
169256,North,Gizmo,733
169257,North,Doohickey,771
169289,North,Doohickey,533
169298,North,Gizmo,588
169299,North,Gadget,914
169328,North,Doohickey,786
169334,North,Doohickey,839
169335,North,Doohickey,934
169347,North,Widget,779
169349,North,Doohickey,781
169354,North,Gadget,663
169361,North,Gizmo,998
169362,North,Doohickey,645
169365,North,Gadget,507
169370,North,Doohickey,802
169371,North,Gadget,601
169377,North,Gadget,770
169394,North,Gadget,550
169405,North,Gizmo,605
169413,North,Widget,874
169414,North,Gizmo,587
169417,North,Gizmo,934
169437,North,Gadget,619
169457,North,Doohickey,509
169467,North,Doohickey,890
169470,North,Gadget,655
169476,North,Gizmo,554
169483,North,Widget,790
169484,North,Doohickey,667
169487,North,Doohickey,726
169488,North,Gadget,833
169498,North,Gizmo,800
169506,North,Doohickey,713
169513,North,Widget,518
169521,North,Doohickey,813
169525,North,Gadget,539
169533,North,Gizmo,544
169542,North,Gizmo,554
169547,North,Widget,636
169576,North,Gadget,631
169595,North,Doohickey,672
169600,North,Gizmo,993
169607,North,Doohickey,969
169617,North,Gizmo,990
169627,North,Gadget,514
169639,North,Widget,680
169641,North,Doohickey,805
169645,North,Widget,669
169669,North,Doohickey,796
169703,North,Gadget,933
169710,North,Gizmo,802
169713,North,Gadget,650
169732,North,Doohickey,977
169750,North,Doohickey,986
169751,North,Gizmo,748
169767,North,Widget,616
169768,North,Doohickey,769
169773,North,Gadget,802
169777,North,Gizmo,968
169778,North,Doohickey,851
169787,North,Widget,727
169798,North,Gizmo,642
169808,North,Doohickey,586
169815,North,Gadget,824
169821,North,Widget,825
169823,North,Widget,675
169856,North,Gadget,537
169908,North,Widget,778
169916,North,Widget,875
169922,North,Doohickey,694
169937,North,Gizmo,513
169940,North,Gizmo,707
169943,North,Gizmo,632
169946,North,Gadget,984
169951,North,Doohickey,611
169959,North,Gadget,857
169965,North,Gadget,574
169969,North,Widget,846
169977,North,Widget,583
169978,North,Gadget,635
169983,North,Gizmo,894
169985,North,Doohickey,699
169990,North,Gadget,569
169994,North,Widget,528
169999,North,Doohickey,729
170007,North,Gizmo,645
170017,North,Gizmo,787
170027,North,Gizmo,720
170028,North,Doohickey,913
170041,North,Widget,783
170053,North,Doohickey,939
170054,North,Widget,601
170055,North,Doohickey,781
170065,North,Widget,587
170077,North,Doohickey,673
170086,North,Gadget,537
170095,North,Gizmo,514
170097,North,Doohickey,843
170107,North,Gadget,894
170108,North,Gadget,739
170165,North,Widget,935
170171,North,Doohickey,575
170194,North,Doohickey,682
170199,North,Widget,526
170202,North,Gizmo,923
170203,North,Gizmo,631
170204,North,Doohickey,535
170215,North,Widget,680
170239,North,Doohickey,507
170240,North,Gizmo,981
170243,North,Gadget,785
170260,North,Gadget,757
170262,North,Doohickey,685
170267,North,Gizmo,664
170268,North,Doohickey,779
170282,North,Gadget,532
170284,North,Gizmo,650
170298,North,Gizmo,566
170302,North,Gizmo,617
170305,North,Gizmo,501
170318,North,Widget,807
170321,North,Widget,550
170339,North,Gizmo,961
170351,North,Gizmo,585
170352,North,Gadget,658
170353,North,Doohickey,839
170362,North,Doohickey,644
170374,North,Gizmo,736
170384,North,Gadget,644
170386,North,Doohickey,899
170391,North,Gizmo,516
170401,North,Gadget,541
170424,North,Gadget,942
170430,North,Gizmo,948
170432,North,Doohickey,754
170438,North,Gizmo,963
170443,North,Widget,813
170450,North,Widget,567
170452,North,Gadget,728
170456,North,Gizmo,874
170471,North,Widget,844
170479,North,Widget,816
170489,North,Widget,542
170517,North,Widget,951
170519,North,Gadget,966
170520,North,Gadget,742
170529,North,Widget,885
170535,North,Gadget,850
170540,North,Gadget,620
170549,North,Gadget,806
170552,North,Doohickey,601
170556,North,Widget,726
170567,North,Doohickey,540
170569,North,Widget,961
170571,North,Gizmo,568
170583,North,Gadget,886
170584,North,Widget,766
170588,North,Widget,889
170594,North,Doohickey,874
170607,North,Gadget,652
170611,North,Widget,872
170613,North,Widget,883
170621,North,Doohickey,794
170629,North,Gadget,765
170630,North,Gizmo,701
170646,North,Widget,743
170655,North,Gadget,646
170663,North,Gizmo,748
170669,North,Gadget,723
170672,North,Gadget,994
170678,North,Doohickey,721
170685,North,Gadget,719
170695,North,Gadget,750
170698,North,Widget,938
170700,North,Gadget,706
170709,North,Gizmo,816
170722,North,Gadget,944
170725,North,Gizmo,928
170738,North,Gizmo,927
170744,North,Doohickey,538
170761,North,Widget,724
170762,North,Widget,552
170768,North,Gadget,677
170784,North,Widget,676
170786,North,Doohickey,729
170792,North,Doohickey,977
170801,North,Doohickey,794
170839,North,Doohickey,978
170842,North,Widget,865
170850,North,Gadget,713
170856,North,Widget,547
170866,North,Widget,657
170874,North,Gizmo,986
170881,North,Gizmo,647
170897,North,Gadget,680
170918,North,Widget,961
170924,North,Gadget,617
170938,North,Widget,864
170950,North,Gizmo,942
170962,North,Gizmo,519
170970,North,Widget,633
170976,North,Widget,531
170998,North,Gizmo,651
171000,North,Doohickey,743
171002,North,Doohickey,795
171004,North,Gadget,827
171005,North,Widget,603
171007,North,Widget,764
171018,North,Gizmo,703
171029,North,Gadget,894
171033,North,Doohickey,826
171047,North,Widget,864
171062,North,Gadget,894
171073,North,Doohickey,603
171097,North,Widget,748
171099,North,Gadget,847
171106,North,Doohickey,697
171111,North,Widget,769
171115,North,Gadget,782
171119,North,Gadget,824
171124,North,Gadget,983
171125,North,Doohickey,717
171146,North,Widget,595
171151,North,Gadget,943
171168,North,Widget,758
171176,North,Gizmo,961
171183,North,Doohickey,874
171191,North,Gadget,725
171201,North,Gizmo,759
171206,North,Gadget,605
171209,North,Gadget,595
171220,North,Doohickey,525
171225,North,Doohickey,714
171230,North,Doohickey,578
171235,North,Gizmo,602
171242,North,Gizmo,888
171261,North,Gadget,766
171271,North,Gadget,709
171272,North,Doohickey,509
171279,North,Gadget,973
171280,North,Widget,526
171290,North,Gadget,821
171297,North,Gadget,877
171304,North,Gadget,644
171332,North,Widget,840
171333,North,Gizmo,905
171335,North,Gadget,964
171340,North,Doohickey,899
171357,North,Doohickey,686
171361,North,Doohickey,969
171364,North,Doohickey,584
171368,North,Gadget,735
171370,North,Gadget,717
171372,North,Doohickey,951
171383,North,Gadget,924
171393,North,Doohickey,508
171397,North,Doohickey,883
171406,North,Gizmo,530
171407,North,Gizmo,775
171408,North,Doohickey,864
171424,North,Widget,977
171425,North,Gizmo,709
171431,North,Widget,534
171440,North,Gizmo,545
171442,North,Widget,706
171447,North,Doohickey,569
171456,North,Widget,537
171460,North,Doohickey,792
171463,North,Doohickey,908
171468,North,Gizmo,544
171469,North,Gadget,844
171482,North,Gizmo,838
171489,North,Gadget,522
171490,North,Gizmo,536
171499,North,Doohickey,852
171518,North,Gadget,832
171522,North,Gadget,559
171580,North,Gizmo,824
171591,North,Widget,816
171602,North,Gadget,676
171617,North,Doohickey,575
171624,North,Gadget,843
171653,North,Gizmo,532
171658,North,Doohickey,869
171686,North,Gadget,576
171688,North,Gizmo,679
171690,North,Gadget,819
171692,North,Doohickey,787
171700,North,Doohickey,596
171705,North,Doohickey,778
171714,North,Gizmo,619
171718,North,Doohickey,985
171725,North,Doohickey,596
171730,North,Widget,826
171735,North,Widget,807
171736,North,Doohickey,788
171741,North,Gizmo,534
171746,North,Doohickey,727
171747,North,Gadget,568
171752,North,Gizmo,639
171770,North,Widget,915
171773,North,Doohickey,584
171775,North,Widget,963
171791,North,Gizmo,634
171799,North,Gizmo,583
171800,North,Widget,754
171813,North,Widget,861
171814,North,Gadget,660
171824,North,Gadget,749
171837,North,Gadget,769
171842,North,Widget,579
171863,North,Doohickey,809
171871,North,Gizmo,925
171893,North,Gadget,753
171922,North,Doohickey,605
171940,North,Widget,648
171955,North,Widget,826
171962,North,Gadget,905
171977,North,Doohickey,919
171985,North,Gizmo,706
171993,North,Widget,909
172005,North,Doohickey,581
172034,North,Gizmo,788
172035,North,Widget,932
172052,North,Widget,660
172058,North,Gadget,734
172072,North,Gadget,664
172080,North,Widget,640
172086,North,Gizmo,922
172091,North,Doohickey,706
172095,North,Widget,742
172103,North,Widget,936
172111,North,Widget,825
172116,North,Gizmo,888
172120,North,Doohickey,807
172121,North,Gizmo,959
172122,North,Doohickey,973
172127,North,Doohickey,697
172129,North,Doohickey,938
172170,North,Widget,934
172173,North,Doohickey,687
172176,North,Widget,808
172180,North,Widget,986
172194,North,Doohickey,669
172195,North,Gadget,939
172211,North,Gadget,814
172214,North,Gizmo,666
172219,North,Gadget,756
172221,North,Gadget,863
172236,North,Gizmo,818
172237,North,Doohickey,927
172238,North,Gadget,901
172250,North,Widget,958
172257,North,Gizmo,552
172268,North,Doohickey,623
172269,North,Widget,885
172272,North,Gadget,529
172273,North,Doohickey,880
172294,North,Gizmo,906
172296,North,Widget,685
172299,North,Widget,611
172324,North,Widget,792
172341,North,Gadget,625
172346,North,Gizmo,613
172372,North,Gizmo,575
172381,North,Widget,918
172382,North,Widget,511
172388,North,Doohickey,649
172406,North,Widget,909
172409,North,Doohickey,617
172410,North,Doohickey,528
172432,North,Doohickey,977
172435,North,Doohickey,927
172463,North,Doohickey,831
172468,North,Gizmo,773
172473,North,Doohickey,959
172482,North,Gadget,844
172497,North,Doohickey,561
172499,North,Widget,709
172510,North,Doohickey,811
172512,North,Gadget,888
172517,North,Doohickey,883
172522,North,Doohickey,766
172523,North,Gizmo,996
172526,North,Gizmo,808
172535,North,Doohickey,991
172538,North,Gizmo,532
172547,North,Widget,583
172557,North,Gadget,861
172563,North,Doohickey,994
172564,North,Gadget,727
172572,North,Gadget,501
172575,North,Gizmo,961
172577,North,Widget,823
172582,North,Widget,771
172588,North,Gadget,977
172593,North,Doohickey,898
172609,North,Doohickey,918
172613,North,Gizmo,564
172618,North,Widget,994
172624,North,Gadget,818
172625,North,Doohickey,689
172626,North,Widget,732
172628,North,Gizmo,593
172631,North,Gadget,799
172644,North,Gizmo,518
172645,North,Widget,542
172653,North,Gadget,922
172654,North,Doohickey,540
172693,North,Widget,943
172695,North,Doohickey,841
172704,North,Gadget,599
172708,North,Gadget,835
172720,North,Gadget,996
172721,North,Widget,615
172726,North,Doohickey,768
172727,North,Gizmo,600
172732,North,Gizmo,536
172733,North,Doohickey,714
172738,North,Doohickey,900
172752,North,Gizmo,930
172760,North,Gizmo,852
172765,North,Widget,763
172776,North,Gizmo,869
172789,North,Gadget,643
172806,North,Doohickey,950
172814,North,Gadget,683
172826,North,Gizmo,569
172831,North,Gadget,639
172832,North,Gadget,765
172850,North,Gadget,775
172852,North,Doohickey,680
172858,North,Gizmo,791
172862,North,Gadget,547
172876,North,Widget,814
172880,North,Gadget,560
172887,North,Doohickey,722
172893,North,Doohickey,551
172905,North,Doohickey,672
172935,North,Widget,996
172937,North,Gadget,885
172938,North,Widget,680
172942,North,Gizmo,626
172946,North,Widget,746
172973,North,Doohickey,851
172977,North,Gizmo,949
172981,North,Gadget,717
172988,North,Widget,527
173001,North,Doohickey,849
173015,North,Widget,753
173024,North,Doohickey,947
173031,North,Gadget,741
173043,North,Gizmo,711
173061,North,Gadget,720
173065,North,Gadget,727
173068,North,Widget,617
173086,North,Doohickey,582
173087,North,Gizmo,777
173094,North,Doohickey,606
173100,North,Doohickey,838
173115,North,Doohickey,998
173118,North,Doohickey,630
173120,North,Gadget,753
173125,North,Widget,811
173134,North,Gadget,878
173138,North,Widget,827
173140,North,Gadget,916
173148,North,Widget,520
173160,North,Gizmo,625
173170,North,Widget,864
173174,North,Widget,677
173176,North,Widget,872
173195,North,Gizmo,540
173200,North,Doohickey,529
173207,North,Gizmo,709
173208,North,Doohickey,815
173226,North,Doohickey,902
173237,North,Doohickey,661
173242,North,Gizmo,589
173252,North,Doohickey,846
173262,North,Gizmo,817
173265,North,Widget,990
173266,North,Gadget,736
173272,North,Gadget,605
173308,North,Widget,638
173325,North,Gizmo,747
173333,North,Widget,948
173335,North,Doohickey,894
173347,North,Gadget,606
173358,North,Gadget,750
173363,North,Doohickey,966
173367,North,Gadget,956
173370,North,Doohickey,610
173374,North,Widget,604
173408,North,Widget,809
173409,North,Widget,765
173424,North,Gadget,549
173434,North,Widget,859
173443,North,Gizmo,747
173446,North,Doohickey,605
173448,North,Widget,965
173466,North,Widget,826
173469,North,Doohickey,650
173470,North,Gizmo,505
173475,North,Doohickey,866
173488,North,Widget,838
173493,North,Widget,686
173523,North,Gadget,643
173536,North,Doohickey,949
173546,North,Gizmo,684
173548,North,Gadget,642
173550,North,Doohickey,538
173556,North,Gizmo,535
173565,North,Gizmo,875
173580,North,Widget,794
173586,North,Gizmo,507
173600,North,Widget,745
173605,North,Gadget,951
173606,North,Gadget,762
173612,North,Gizmo,663
173623,North,Doohickey,547
173625,North,Gadget,905
173626,North,Widget,615
173638,North,Gizmo,596
173639,North,Doohickey,838
173644,North,Widget,809
173655,North,Doohickey,515
173694,North,Gadget,779
173696,North,Doohickey,824
173698,North,Gadget,514
173705,North,Widget,888
173710,North,Gadget,651
173720,North,Gizmo,846
173722,North,Widget,570
173724,North,Gadget,571
173741,North,Doohickey,535
173744,North,Widget,621
173747,North,Gadget,592
173749,North,Gizmo,687
173760,North,Widget,661
173761,North,Gadget,635
173765,North,Gizmo,897
173766,North,Doohickey,799
173767,North,Gadget,564
173772,North,Doohickey,802
173777,North,Gadget,823
173779,North,Gizmo,969
173800,North,Widget,958
173801,North,Gadget,709
173807,North,Widget,808
173811,North,Gadget,808
173813,North,Widget,821
173818,North,Doohickey,867
173821,North,Gizmo,866
173838,North,Doohickey,925
173846,North,Doohickey,545
173849,North,Gadget,930
173877,North,Doohickey,932
173882,North,Doohickey,706
173883,North,Gadget,984
173895,North,Gadget,681
173904,North,Widget,819
173920,North,Doohickey,858
173926,North,Gizmo,621
173929,North,Doohickey,944
173930,North,Widget,808
173932,North,Widget,833
173937,North,Doohickey,704
173940,North,Gizmo,765
173971,North,Gadget,998
174002,North,Gizmo,553
174025,North,Gadget,999
174031,North,Doohickey,786
174037,North,Doohickey,664
174038,North,Gadget,916
174044,North,Gizmo,670
174053,North,Gizmo,936
174057,North,Doohickey,652
174061,North,Gizmo,503
174063,North,Doohickey,714
174085,North,Widget,943
174103,North,Gadget,723
174106,North,Doohickey,838
174113,North,Doohickey,624
174117,North,Gizmo,900
174129,North,Widget,664
174141,North,Widget,769
174159,North,Widget,915
174164,North,Gizmo,780
174171,North,Gizmo,960
174182,North,Gizmo,548
174183,North,Gizmo,935
174188,North,Gizmo,580
174190,North,Gizmo,581
174191,North,Doohickey,953
174196,North,Doohickey,638
174206,North,Gizmo,682
174207,North,Doohickey,917
174209,North,Gadget,765
174241,North,Gadget,658
174242,North,Widget,636
174243,North,Gadget,965
174258,North,Gadget,815
174268,North,Doohickey,781
174276,North,Gizmo,789
174277,North,Doohickey,886
174287,North,Doohickey,677
174302,North,Widget,813
174308,North,Doohickey,703
174316,North,Widget,853
174324,North,Doohickey,852
174338,North,Gadget,761
174344,North,Doohickey,899
174377,North,Gadget,631
174391,North,Gadget,615
174406,North,Gadget,753
174409,North,Gadget,936
174416,North,Doohickey,953
174430,North,Doohickey,944
174438,North,Doohickey,819
174439,North,Doohickey,908
174443,North,Gizmo,626
174457,North,Gizmo,936
174459,North,Doohickey,958
174464,North,Gadget,989
174465,North,Gadget,784
174469,North,Widget,732
174473,North,Gizmo,552
174474,North,Gizmo,626
174475,North,Gadget,635
174482,North,Widget,957
174488,North,Gizmo,643
174494,North,Widget,690
174503,North,Doohickey,513
174518,North,Gadget,753
174532,North,Widget,660
174556,North,Gadget,615
174562,North,Widget,558
174593,North,Doohickey,677
174594,North,Doohickey,627
174602,North,Gizmo,577
174603,North,Gadget,980
174605,North,Gizmo,827
174607,North,Widget,952
174610,North,Gadget,892
174620,North,Gizmo,501
174628,North,Widget,810
174642,North,Gizmo,720
174659,North,Gizmo,931
174664,North,Widget,521
174665,North,Gizmo,944
174666,North,Gizmo,771
174669,North,Gizmo,780
174685,North,Gizmo,522
174706,North,Gadget,863
174718,North,Gadget,604
174725,North,Gizmo,990
174736,North,Gizmo,737
174737,North,Doohickey,576
174738,North,Gadget,840
174740,North,Widget,610
174749,North,Doohickey,648
174753,North,Gizmo,636
174754,North,Widget,813
174756,North,Doohickey,566
174763,North,Doohickey,601
174769,North,Doohickey,974
174770,North,Doohickey,973
174781,North,Doohickey,742
174801,North,Gadget,509
174815,North,Widget,876
174838,North,Gizmo,873
174855,North,Widget,685
174870,North,Doohickey,603
174871,North,Doohickey,584
174879,North,Gizmo,529
174882,North,Gadget,873
174890,North,Gizmo,909
174892,North,Widget,515
174895,North,Doohickey,557
174900,North,Doohickey,883
174907,North,Gizmo,944
174928,North,Doohickey,501
174940,North,Widget,963
174947,North,Gizmo,592
174948,North,Doohickey,963
174949,North,Widget,515
174968,North,Gadget,545
174973,North,Widget,907
174981,North,Gizmo,771
174983,North,Widget,752
174999,North,Widget,660
175002,North,Widget,626
175008,North,Gadget,640
175009,North,Gadget,801
175019,North,Widget,552
175040,North,Gizmo,896
175044,North,Widget,833
175049,North,Gizmo,907
175077,North,Gizmo,619
175081,North,Widget,878
175085,North,Widget,632
175086,North,Gizmo,739
175088,North,Gizmo,741
175092,North,Gadget,658
175094,North,Gadget,579
175101,North,Gizmo,953
175103,North,Gizmo,984
175116,North,Doohickey,644
175123,North,Gadget,935
175125,North,Doohickey,679
175135,North,Gizmo,802
175136,North,Gizmo,927
175159,North,Gadget,719
175165,North,Widget,969
175174,North,Doohickey,546
175179,North,Gadget,561
175195,North,Gizmo,801
175203,North,Gadget,598
175211,North,Gadget,913
175229,North,Widget,910
175231,North,Widget,581
175250,North,Widget,681
175255,North,Widget,908
175265,North,Doohickey,751
175271,North,Gizmo,833
175272,North,Widget,707
175275,North,Widget,660
175281,North,Doohickey,688
175294,North,Widget,717
175298,North,Doohickey,911
175304,North,Widget,590
175325,North,Doohickey,722
175348,North,Gadget,734
175358,North,Doohickey,535
175362,North,Gadget,869
175364,North,Widget,857
175374,North,Gizmo,638
175386,North,Gizmo,572
175400,North,Gadget,998
175403,North,Widget,504
175409,North,Gadget,889
175413,North,Doohickey,836
175416,North,Doohickey,988
175419,North,Gadget,524
175426,North,Gizmo,511
175430,North,Gizmo,767
175436,North,Doohickey,842
175466,North,Widget,800
175467,North,Gizmo,704
175471,North,Widget,885
175472,North,Doohickey,931
175476,North,Gadget,821
175481,North,Doohickey,582
175486,North,Gizmo,793
175496,North,Gadget,936
175502,North,Gizmo,902
