id,region,product,amount_cents
328974,North,Gizmo,986
328981,North,Doohickey,968
329007,North,Gadget,620
329014,North,Gizmo,750
329021,North,Gadget,930
329032,North,Doohickey,933
329036,North,Gadget,978
329051,North,Doohickey,599
329053,North,Doohickey,806
329055,North,Widget,786
329064,North,Gizmo,985
329088,North,Doohickey,662
329092,North,Doohickey,545
329109,North,Doohickey,504
329115,North,Widget,766
329124,North,Widget,617
329130,North,Gizmo,636
329140,North,Widget,717
329149,North,Gizmo,590
329153,North,Widget,537
329161,North,Gadget,688
329167,North,Gizmo,716
329169,North,Gizmo,786
329177,North,Gadget,570
329178,North,Gadget,501
329220,North,Gizmo,695
329234,North,Widget,660
329243,North,Gizmo,522
329257,North,Gadget,739
329264,North,Gizmo,688
329281,North,Gadget,903
329296,North,Gadget,565
329332,North,Doohickey,620
329347,North,Doohickey,789
329349,North,Doohickey,680
329353,North,Gadget,843
329360,North,Doohickey,997
329362,North,Gizmo,526
329366,North,Doohickey,764
329373,North,Doohickey,661
329376,North,Gadget,639
329377,North,Doohickey,793
329383,North,Gizmo,801
329391,North,Doohickey,811
329392,North,Doohickey,977
329393,North,Gadget,612
329397,North,Gadget,709
329401,North,Gizmo,511
329428,North,Doohickey,939
329435,North,Gizmo,613
329442,North,Doohickey,793
329445,North,Gizmo,676
329454,North,Gizmo,583
329457,North,Widget,588
329461,North,Gadget,830
329468,North,Gizmo,785
329470,North,Gizmo,715
329480,North,Widget,867
329493,North,Doohickey,547
329497,North,Widget,974
329510,North,Widget,550
329511,North,Gizmo,742
329526,North,Gizmo,964
329532,North,Doohickey,914
329535,North,Doohickey,892
329538,North,Widget,972
329551,North,Widget,788
329553,North,Gadget,972
329559,North,Doohickey,745
329570,North,Doohickey,599
329574,North,Gadget,769
329585,North,Gizmo,803
329588,North,Widget,630
329590,North,Gizmo,509
329596,North,Gizmo,541
329601,North,Gizmo,730
329604,North,Gadget,907
329605,North,Gizmo,614
329608,North,Gadget,865
329620,North,Gizmo,666
329632,North,Gizmo,732
329633,North,Widget,559
329652,North,Gadget,969
329659,North,Gizmo,505
329670,North,Gizmo,768
329678,North,Gadget,886
329691,North,Gadget,587
329695,North,Doohickey,598
329704,North,Gizmo,999
329710,North,Gizmo,735
329712,North,Gizmo,933
329720,North,Gizmo,511
329734,North,Gadget,903
329766,North,Doohickey,738
329770,North,Widget,802
329773,North,Gadget,513
329784,North,Gadget,740
329788,North,Doohickey,795
329808,North,Gizmo,782
329835,North,Gizmo,914
329838,North,Gadget,719
329839,North,Widget,875
329846,North,Widget,811
329847,North,Gadget,909
329849,North,Widget,566
329865,North,Gizmo,846
329879,North,Gadget,517
329883,North,Widget,639
329891,North,Widget,923
329900,North,Widget,957
329901,North,Gadget,544
329903,North,Gizmo,620
329917,North,Widget,963
329955,North,Doohickey,549
329958,North,Gadget,813
329965,North,Doohickey,792
329987,North,Widget,556
330001,North,Widget,886
330003,North,Doohickey,610
330034,North,Doohickey,869
330047,North,Widget,509
330048,North,Gizmo,892
330053,North,Gizmo,868
330067,North,Doohickey,643
330085,North,Gadget,856
330099,North,Doohickey,871
330102,North,Doohickey,846
330118,North,Gadget,707
330123,North,Gadget,588
330126,North,Doohickey,634
330127,North,Widget,985
330136,North,Gadget,676
330138,North,Gadget,866
330143,North,Doohickey,736
330147,North,Gizmo,856
330151,North,Widget,749
330156,North,Gizmo,725
330172,North,Doohickey,890
330173,North,Gizmo,648
330177,North,Widget,840
330187,North,Widget,503
330188,North,Gadget,662
330208,North,Gadget,902
330210,North,Doohickey,743
330216,North,Widget,969
330219,North,Gizmo,609
330231,North,Gadget,690
330235,North,Doohickey,537
330247,North,Gadget,850
330251,North,Gadget,765
330278,North,Widget,982
330282,North,Gizmo,534
330296,North,Doohickey,817
330299,North,Widget,596
330316,North,Gadget,939
330331,North,Doohickey,746
330343,North,Gizmo,851
330352,North,Doohickey,824
330364,North,Gadget,969
330370,North,Widget,902
330373,North,Gizmo,678
330388,North,Doohickey,701
330389,North,Widget,750
330403,North,Gizmo,568
330426,North,Doohickey,778
330427,North,Gadget,577
330440,North,Widget,722
330444,North,Widget,778
330450,North,Gizmo,704
330456,North,Widget,989
330458,North,Gizmo,637
330472,North,Doohickey,609
330477,North,Gadget,984
330480,North,Gadget,636
330484,North,Gadget,751
330488,North,Doohickey,782
330498,North,Gadget,532
330522,North,Gadget,972
330529,North,Gizmo,903
330535,North,Gadget,572
330545,North,Gadget,540
330546,North,Gizmo,809
330556,North,Widget,808
330557,North,Gadget,989
330561,North,Gizmo,889
330562,North,Gadget,935
330564,North,Widget,556
330572,North,Widget,765
330583,North,Doohickey,896
330601,North,Widget,925
330605,North,Widget,654
330607,North,Widget,961
330611,North,Gadget,738
330626,North,Doohickey,555
330627,North,Widget,546
330636,North,Gizmo,897
330642,North,Gizmo,697
330645,North,Widget,686
330650,North,Widget,670
330651,North,Gadget,769
330653,North,Doohickey,615
330656,North,Widget,539
330677,North,Gadget,626
330685,North,Widget,649
330688,North,Gizmo,566
330695,North,Widget,789
330696,North,Widget,566
330715,North,Gadget,508
330719,North,Gizmo,776
330734,North,Gizmo,576
330749,North,Widget,708
330752,North,Widget,940
330753,North,Gizmo,803
330767,North,Gizmo,538
330774,North,Doohickey,642
330778,North,Gadget,756
330803,North,Widget,521
330807,North,Gadget,599
330812,North,Doohickey,561
330820,North,Doohickey,766
330824,North,Gadget,594
330827,North,Gizmo,590
330842,North,Widget,658
330843,North,Widget,898
330858,North,Widget,549
330874,North,Widget,501
330889,North,Doohickey,759
330891,North,Gadget,836
330902,North,Gadget,984
330920,North,Widget,702
330931,North,Gizmo,656
330954,North,Widget,727
330961,North,Doohickey,917
330963,North,Gizmo,702
330966,North,Widget,583
330967,North,Gadget,727
330982,North,Doohickey,986
330988,North,Doohickey,705
330996,North,Gadget,900
330997,North,Widget,840
330998,North,Widget,902
331008,North,Doohickey,946
331013,North,Widget,914
331014,North,Gizmo,647
331015,North,Gizmo,836
331034,North,Gadget,541
331038,North,Gadget,916
331045,North,Gadget,852
331047,North,Doohickey,612
331048,North,Gizmo,609
331053,North,Widget,737
331065,North,Doohickey,681
331067,North,Doohickey,868
331068,North,Gizmo,626
331071,North,Widget,816
331086,North,Doohickey,817
331090,North,Gadget,527
331091,North,Widget,616
331094,North,Widget,942
331104,North,Gizmo,971
331121,North,Widget,815
331122,North,Gizmo,732
331142,North,Doohickey,713
331145,North,Widget,917
331150,North,Gadget,972
331151,North,Widget,527
331158,North,Doohickey,999
331163,North,Doohickey,594
331181,North,Widget,620
331196,North,Widget,622
331202,North,Gadget,807
331204,North,Doohickey,536
331213,North,Gadget,621
331223,North,Gizmo,537
331224,North,Gadget,665
331229,North,Gadget,834
331232,North,Doohickey,877
331233,North,Widget,514
331234,North,Gizmo,647
331237,North,Doohickey,721
331261,North,Widget,716
331262,North,Widget,778
331268,North,Gizmo,819
331276,North,Doohickey,726
331280,North,Widget,824
331283,North,Gizmo,858
331284,North,Gadget,763
331291,North,Gizmo,834
331296,North,Doohickey,933
331299,North,Widget,514
331303,North,Gizmo,842
331308,North,Widget,976
331312,North,Gizmo,538
331322,North,Gizmo,994
331328,North,Doohickey,559
331334,North,Gizmo,796
331340,North,Doohickey,628
331344,North,Gadget,747
331345,North,Widget,749
331353,North,Gizmo,783
331356,North,Widget,924
331357,North,Gizmo,591
331386,North,Widget,653
331392,North,Widget,826
331395,North,Gadget,606
331396,North,Widget,898
331406,North,Gadget,521
331417,North,Gadget,618
331428,North,Gadget,993
331432,North,Doohickey,669
331445,North,Gizmo,781
331446,North,Gadget,817
331450,North,Gizmo,640
331479,North,Gadget,865
331480,North,Gizmo,653
331484,North,Gadget,699
331489,North,Widget,668
331498,North,Gadget,847
331507,North,Gizmo,741
331521,North,Doohickey,692
331525,North,Widget,983
331530,North,Doohickey,782
331546,North,Widget,553
331550,North,Doohickey,919
331580,North,Gizmo,896
331583,North,Doohickey,983
331587,North,Widget,850
331593,North,Widget,543
331608,North,Widget,860
331613,North,Gadget,858
331614,North,Gadget,880
331624,North,Gadget,503
331630,North,Doohickey,863
331658,North,Gizmo,694
331664,North,Gadget,559
331673,North,Gadget,971
331677,North,Widget,573
331683,North,Doohickey,950
331688,North,Gizmo,758
331692,North,Doohickey,786
331694,North,Doohickey,983
331697,North,Gadget,664
331700,North,Gadget,680
331702,North,Gizmo,595
331703,North,Gadget,535
331709,North,Gizmo,715
331732,North,Gadget,967
331740,North,Widget,786
331759,North,Gizmo,963
331772,North,Doohickey,986
331786,North,Widget,727
331794,North,Widget,507
331802,North,Doohickey,628
331824,North,Widget,639
331844,North,Widget,626
331853,North,Widget,699
331854,North,Gizmo,847
331859,North,Widget,924
331867,North,Gizmo,795
331879,North,Widget,785
331887,North,Gadget,730
331889,North,Doohickey,689
331896,North,Gadget,946
331904,North,Doohickey,961
331914,North,Widget,735
331931,North,Widget,583
331947,North,Widget,857
331952,North,Widget,901
331967,North,Gizmo,925
331968,North,Gadget,936
331970,North,Gadget,821
331975,North,Widget,815
331985,North,Doohickey,968
331986,North,Gizmo,800
331995,North,Doohickey,573
332002,North,Gadget,956
332003,North,Gadget,958
332006,North,Doohickey,828
332013,North,Widget,814
332016,North,Gadget,935
332024,North,Gadget,653
332025,North,Gadget,705
332030,North,Gizmo,627
332034,North,Gadget,842
332037,North,Gadget,869
332040,North,Gizmo,712
332054,North,Gizmo,768
332064,North,Gadget,595
332070,North,Doohickey,632
332099,North,Doohickey,789
332101,North,Gadget,986
332106,North,Gizmo,650
332107,North,Doohickey,520
332122,North,Widget,642
332126,North,Gadget,913
332128,North,Gizmo,816
332136,North,Widget,544
332137,North,Doohickey,883
332144,North,Widget,798
332150,North,Doohickey,582
332167,North,Gadget,537
332173,North,Doohickey,697
332177,North,Gadget,773
332195,North,Widget,802
332200,North,Widget,613
332211,North,Widget,527
332212,North,Gizmo,986
332214,North,Gizmo,828
332218,North,Gadget,939
332222,North,Doohickey,874
332229,North,Gadget,677
332234,North,Gizmo,505
332239,North,Doohickey,807
332251,North,Gadget,762
332262,North,Gadget,657
332268,North,Widget,969
332274,North,Widget,851
332284,North,Doohickey,918
332288,North,Widget,537
332297,North,Widget,952
332312,North,Gadget,563
332317,North,Widget,941
332320,North,Doohickey,861
332326,North,Widget,509
332328,North,Widget,745
332329,North,Gadget,662
332331,North,Gizmo,784
332336,North,Doohickey,515
332345,North,Widget,547
332358,North,Widget,598
332363,North,Doohickey,927
332364,North,Doohickey,799
332365,North,Gadget,653
332374,North,Gadget,657
332376,North,Gizmo,852
332377,North,Doohickey,769
332382,North,Widget,687
332411,North,Gadget,897
332420,North,Widget,922
332422,North,Doohickey,877
332427,North,Gizmo,581
332441,North,Doohickey,899
332459,North,Gadget,899
332464,North,Widget,753
332488,North,Gizmo,515
332515,North,Doohickey,959
332527,North,Widget,706
332529,North,Doohickey,911
332534,North,Doohickey,902
332550,North,Doohickey,712
332555,North,Gizmo,675
332569,North,Gadget,620
332583,North,Widget,848
332587,North,Gizmo,744
332597,North,Gizmo,603
332602,North,Gizmo,924
332605,North,Gizmo,826
332607,North,Gadget,536
332610,North,Gadget,703
332615,North,Gizmo,640
332622,North,Gadget,810
332630,North,Gizmo,540
332635,North,Doohickey,724
332676,North,Gadget,734
332691,North,Gadget,626
332693,North,Gadget,839
332699,North,Gizmo,944
332719,North,Gadget,652
332723,North,Gadget,790
332732,North,Doohickey,743
332733,North,Widget,685
332735,North,Gizmo,626
332743,North,Gizmo,888
332759,North,Gizmo,767
332773,North,Widget,982
332790,North,Doohickey,911
332793,North,Gizmo,762
332799,North,Gizmo,551
332807,North,Widget,853
332820,North,Gadget,861
332839,North,Widget,565
332842,North,Gizmo,620
332844,North,Widget,971
332848,North,Doohickey,974
332850,North,Doohickey,645
332852,North,Widget,947
332853,North,Doohickey,941
332854,North,Gizmo,634
332869,North,Gadget,606
332884,North,Widget,819
332885,North,Gadget,771
332888,North,Gizmo,948
332892,North,Widget,758
332900,North,Gadget,789
332905,North,Gizmo,996
332922,North,Gadget,709
332931,North,Widget,668
332938,North,Widget,752
332971,North,Widget,942
332973,North,Gizmo,659
332976,North,Widget,515
332983,North,Gizmo,809
332986,North,Gizmo,705
332987,North,Doohickey,976
332993,North,Gadget,902
332998,North,Widget,585
333005,North,Gadget,908
333007,North,Doohickey,902
333014,North,Doohickey,528
333024,North,Gizmo,880
333045,North,Widget,555
333047,North,Widget,568
333049,North,Doohickey,546
333056,North,Doohickey,694
333058,North,Gadget,990
333062,North,Gizmo,992
333066,North,Widget,622
333067,North,Gizmo,528
333079,North,Gadget,809
333087,North,Gadget,745
333104,North,Widget,894
333117,North,Doohickey,706
333121,North,Gadget,698
333132,North,Doohickey,691
333136,North,Widget,927
333142,North,Widget,1000
333144,North,Doohickey,770
333147,North,Gizmo,618
333152,North,Widget,748
333155,North,Gizmo,648
333156,North,Gizmo,875
333159,North,Doohickey,519
333180,North,Gizmo,836
333200,North,Doohickey,724
333214,North,Widget,677
333221,North,Widget,505
333225,North,Gadget,672
333230,North,Doohickey,766
333233,North,Gadget,968
333234,North,Gadget,636
333237,North,Widget,505
333239,North,Doohickey,934
333244,North,Widget,934
333257,North,Gizmo,828
333269,North,Gadget,946
333272,North,Widget,653
333279,North,Doohickey,719
333281,North,Doohickey,928
333292,North,Doohickey,516
333299,North,Gizmo,646
333310,North,Gadget,670
333314,North,Widget,988
333316,North,Widget,941
333318,North,Widget,591
333321,North,Doohickey,535
333324,North,Gizmo,546
333333,North,Widget,534
333344,North,Widget,780
333352,North,Doohickey,583
333353,North,Gadget,588
333369,North,Widget,541
333384,North,Widget,765
333388,North,Gizmo,676
333391,North,Doohickey,609
333393,North,Doohickey,631
333400,North,Gadget,713
333408,North,Widget,730
333411,North,Widget,911
333412,North,Gizmo,907
333422,North,Gizmo,827
333430,North,Gadget,728
333436,North,Doohickey,582
333441,North,Widget,850
333452,North,Gadget,738
333454,North,Gadget,504
333463,North,Gizmo,893
333465,North,Gizmo,891
333467,North,Doohickey,976
333470,North,Gadget,611
333479,North,Doohickey,947
333483,North,Gizmo,568
333484,North,Gadget,827
333485,North,Widget,696
333488,North,Gadget,996
333512,North,Doohickey,766
333521,North,Widget,590
333533,North,Gizmo,681
333534,North,Gizmo,791
333547,North,Gadget,883
333555,North,Doohickey,533
333565,North,Doohickey,505
333570,North,Doohickey,846
333579,North,Gizmo,956
333583,North,Doohickey,527
333584,North,Doohickey,798
333591,North,Gizmo,916
333618,North,Widget,670
333621,North,Gadget,831
333626,North,Doohickey,638
333632,North,Widget,657
333635,North,Doohickey,684
333642,North,Doohickey,772
333643,North,Widget,919
333659,North,Doohickey,533
333664,North,Gizmo,583
333667,North,Widget,914
333673,North,Gadget,583
333688,North,Widget,599
333698,North,Gizmo,939
333699,North,Gizmo,992
333712,North,Gadget,654
333715,North,Doohickey,955
333732,North,Gadget,798
333737,North,Doohickey,508
333760,North,Widget,710
333771,North,Widget,944
333798,North,Gizmo,980
333800,North,Widget,636
333810,North,Widget,824
333821,North,Gizmo,773
333823,North,Gadget,564
333834,North,Gizmo,574
333839,North,Gadget,864
333856,North,Gadget,819
333861,North,Doohickey,584
333867,North,Gadget,770
333870,North,Gizmo,652
333872,North,Doohickey,877
333891,North,Gadget,782
333892,North,Doohickey,723
333895,North,Gadget,894
333916,North,Gadget,771
333918,North,Gadget,783
333931,North,Gizmo,561
333936,North,Gadget,705
333948,North,Gadget,555
333951,North,Gadget,876
333965,North,Widget,695
333976,North,Gadget,783
333988,North,Gizmo,635
333996,North,Gadget,852
333999,North,Doohickey,534
334027,North,Doohickey,986
334039,North,Doohickey,615
334044,North,Widget,631
334049,North,Widget,742
334050,North,Gadget,570
334053,North,Gadget,679
334060,North,Gizmo,529
334083,North,Widget,984
334087,North,Widget,504
334090,North,Doohickey,957
334094,North,Gizmo,573
334110,North,Gizmo,605
334111,North,Widget,605
334119,North,Widget,836
334128,North,Gadget,700
334151,North,Widget,999
334165,North,Gizmo,883
334169,North,Gadget,885
334172,North,Gadget,996
334185,North,Widget,516
334187,North,Doohickey,994
334192,North,Doohickey,632
334193,North,Gadget,774
334204,North,Widget,633
334206,North,Gizmo,565
334219,North,Gizmo,626
334222,North,Doohickey,901
334228,North,Doohickey,630
334232,North,Doohickey,993
334233,North,Gadget,635
334236,North,Gizmo,896
334243,North,Doohickey,842
334251,North,Gadget,533
334277,North,Widget,868
334299,North,Gizmo,809
334303,North,Doohickey,760
334308,North,Gizmo,977
334312,North,Doohickey,816
334320,North,Widget,635
334326,North,Doohickey,606
334341,North,Doohickey,769
334350,North,Gadget,659
334355,North,Gadget,575
334356,North,Widget,796
334363,North,Gadget,864
334367,North,Doohickey,890
334378,North,Gadget,850
334381,North,Gizmo,590
334394,North,Doohickey,701
334417,North,Doohickey,992
334433,North,Doohickey,638
334444,North,Doohickey,622
334447,North,Gizmo,520
334458,North,Gizmo,551
334468,North,Gadget,757
334479,North,Gadget,573
334481,North,Gadget,926
334498,North,Gizmo,547
334505,North,Widget,501
334513,North,Doohickey,726
334515,North,Gizmo,596
334517,North,Gadget,990
334522,North,Gizmo,992
334526,North,Widget,561
334528,North,Gizmo,943
334532,North,Gadget,964
334536,North,Gadget,550
334546,North,Gadget,992
334552,North,Gizmo,608
334569,North,Doohickey,926
334573,North,Widget,944
334589,North,Widget,890
334592,North,Doohickey,677
334598,North,Doohickey,839
334606,North,Gadget,594
334631,North,Gadget,683
334634,North,Gadget,684
334652,North,Gadget,556
334653,North,Gizmo,527
334658,North,Gadget,580
334659,North,Widget,877
334677,North,Gizmo,927
334685,North,Doohickey,785
334688,North,Widget,908
334691,North,Gizmo,626
334698,North,Gizmo,976
334703,North,Doohickey,608
334716,North,Doohickey,974
334717,North,Widget,809
334722,North,Widget,969
334727,North,Gizmo,685
334735,North,Doohickey,816
334753,North,Gizmo,939
334754,North,Widget,504
334764,North,Gizmo,518
334775,North,Gadget,788
334786,North,Doohickey,863
334790,North,Gadget,861
334796,North,Gadget,666
334801,North,Gadget,504
334809,North,Gizmo,724
334820,North,Doohickey,947
334822,North,Gizmo,871
334840,North,Doohickey,923
334867,North,Gizmo,700
334869,North,Gizmo,726
334870,North,Gizmo,505
334875,North,Widget,965
334876,North,Gizmo,851
334877,North,Widget,827
334882,North,Widget,986
334895,North,Gizmo,859
334908,North,Widget,852
334930,North,Widget,591
334931,North,Gizmo,527
334947,North,Doohickey,741
334960,North,Doohickey,890
334966,North,Widget,538
334973,North,Gadget,707
334977,North,Doohickey,930
334984,North,Doohickey,967
334986,North,Gadget,505
334988,North,Widget,570
335000,North,Doohickey,529
335004,North,Gizmo,934
335005,North,Gadget,826
335027,North,Gadget,902
335036,North,Widget,754
335042,North,Gizmo,938
335067,North,Gizmo,553
335075,North,Widget,861
335077,North,Gizmo,896
335081,North,Widget,824
335088,North,Gadget,559
335092,North,Widget,598
335131,North,Gadget,530
335133,North,Widget,803
335135,North,Doohickey,688
335140,North,Gizmo,983
335142,North,Gizmo,822
335154,North,Doohickey,603
335162,North,Doohickey,730
335176,North,Gadget,641
335179,North,Widget,898
335183,North,Widget,911
335188,North,Doohickey,543
335195,North,Doohickey,972
335199,North,Gizmo,565
335200,North,Doohickey,767
335206,North,Gadget,619
335209,North,Doohickey,831
335211,North,Gizmo,762
335213,North,Widget,935
335214,North,Widget,976
335219,North,Gizmo,759
335264,North,Doohickey,552
335266,North,Widget,794
335277,North,Widget,977
335287,North,Gizmo,996
335289,North,Gadget,501
335301,North,Doohickey,754
335303,North,Gadget,998
335308,North,Gadget,907
335315,North,Widget,858
335316,North,Doohickey,856
335329,North,Gadget,799
335346,North,Widget,650
335361,North,Gadget,782
335362,North,Doohickey,511
335383,North,Gizmo,680
335386,North,Widget,767
335396,North,Gizmo,719
335397,North,Gadget,867
335401,North,Gadget,580
335406,North,Widget,764
335407,North,Gadget,896
335411,North,Doohickey,955
335414,North,Gadget,501
335417,North,Doohickey,652
335429,North,Doohickey,982
335433,North,Widget,731
335438,North,Gadget,644
335443,North,Gizmo,652
335447,North,Doohickey,825
335453,North,Widget,994
335459,North,Gizmo,864
335463,North,Gizmo,976
335466,North,Gadget,790
335469,North,Gadget,747
335475,North,Widget,833
335495,North,Widget,732
335497,North,Gizmo,551
335547,North,Gizmo,908
335548,North,Gizmo,791
335549,North,Widget,805
335550,North,Gadget,712
335556,North,Widget,547
335560,North,Gadget,840
335566,North,Gadget,721
335586,North,Gadget,867
335590,North,Doohickey,579
335597,North,Gizmo,515
335598,North,Gizmo,824
335603,North,Gadget,802
335607,North,Doohickey,907
335616,North,Widget,686
335637,North,Gizmo,757
335647,North,Widget,534
335656,North,Gizmo,795
335657,North,Gadget,724
335664,North,Widget,794
335669,North,Doohickey,821
335671,North,Gizmo,909
335674,North,Gadget,849
335693,North,Gadget,553
335717,North,Doohickey,784
335719,North,Gadget,657
335724,North,Widget,790
335729,North,Widget,710
335742,North,Gizmo,882
335744,North,Gadget,765
335747,North,Gizmo,932
335755,North,Widget,651
335758,North,Gizmo,592
335760,North,Widget,993
335764,North,Gadget,844
335770,North,Gizmo,626
335773,North,Gizmo,550
335775,North,Gizmo,818
335791,North,Widget,660
335805,North,Widget,868
335814,North,Widget,985
335842,North,Doohickey,886
335852,North,Gadget,784
335856,North,Gadget,899
335860,North,Gadget,743
335870,North,Doohickey,719
335873,North,Doohickey,526
335888,North,Doohickey,952
335890,North,Gizmo,652
335891,North,Widget,511
335904,North,Gizmo,814
335907,North,Gadget,579
335912,North,Doohickey,762
335942,North,Gadget,576
335964,North,Widget,795
335968,North,Gizmo,975
335974,North,Gizmo,861
335998,North,Gadget,822
336001,North,Gizmo,813
336004,North,Doohickey,604
336008,North,Doohickey,572
336015,North,Gadget,983
336024,North,Doohickey,588
336036,North,Doohickey,719
336043,North,Gadget,843
336047,North,Gizmo,790
336059,North,Gadget,701
336064,North,Widget,584
336070,North,Widget,737
336087,North,Gizmo,864
336089,North,Widget,939
336092,North,Widget,961
336102,North,Doohickey,821
336103,North,Widget,593
336112,North,Gizmo,842
336130,North,Gizmo,933
336136,North,Gadget,754
336142,North,Doohickey,596
336145,North,Widget,958
336154,North,Gadget,503
336159,North,Widget,902
336163,North,Gizmo,801
336183,North,Widget,982
336207,North,Gizmo,958
336209,North,Doohickey,602
336219,North,Widget,921
336235,North,Widget,683
336249,North,Gadget,513
336252,North,Gizmo,601
336258,North,Widget,603
336259,North,Gadget,764
336266,North,Gizmo,781
336306,North,Widget,985
336313,North,Doohickey,853
336320,North,Doohickey,827
336336,North,Gizmo,636
336340,North,Gizmo,596
336348,North,Gadget,902
336373,North,Gizmo,843
336375,North,Doohickey,823
336376,North,Gizmo,858
336380,North,Gizmo,778
336395,North,Gizmo,679
336396,North,Doohickey,873
336403,North,Doohickey,986
336409,North,Gadget,573
336412,North,Widget,669
336421,North,Doohickey,749
336423,North,Gadget,911
336444,North,Gadget,684
336449,North,Widget,713
336461,North,Widget,906
336474,North,Gizmo,701
336477,North,Gizmo,788
336478,North,Gadget,581
336486,North,Gadget,555
336488,North,Widget,606
336502,North,Gadget,501
336503,North,Gizmo,679
336504,North,Widget,840
336509,North,Doohickey,732
336512,North,Gizmo,544
336519,North,Widget,838
336523,North,Gizmo,827
336530,North,Doohickey,630
336532,North,Gadget,616
336547,North,Gizmo,651
336548,North,Widget,586
336551,North,Gizmo,730
336572,North,Doohickey,697
336575,North,Gizmo,958
336579,North,Doohickey,775
336589,North,Doohickey,980
336618,North,Widget,673
336620,North,Widget,516
336632,North,Gadget,707
336650,North,Gadget,637
336659,North,Doohickey,571
336669,North,Widget,951
336681,North,Gadget,802
336696,North,Gadget,800
336710,North,Widget,652
336714,North,Gadget,823
336715,North,Doohickey,933
336722,North,Widget,671
336732,North,Doohickey,755
336755,North,Gizmo,899
336760,North,Gadget,520
336766,North,Gadget,977
336770,North,Gizmo,969
336777,North,Gizmo,674
336785,North,Widget,782
336796,North,Gizmo,814
336798,North,Widget,695
336801,North,Gadget,918
336803,North,Gadget,822
336808,North,Gadget,764
336810,North,Gizmo,725
336813,North,Widget,894
336820,North,Gizmo,504
336834,North,Gadget,985
336840,North,Gizmo,747
336843,North,Widget,645
336844,North,Doohickey,508
336847,North,Gizmo,833
336853,North,Widget,769
336860,North,Doohickey,677
336885,North,Gadget,689
336904,North,Widget,581
336905,North,Doohickey,709
336912,North,Widget,679
336935,North,Widget,835
336951,North,Gizmo,657
336952,North,Doohickey,992
336964,North,Gadget,658
336972,North,Widget,885
336977,North,Gadget,924
336990,North,Doohickey,952
337013,North,Gadget,717
337025,North,Doohickey,934
337032,North,Gizmo,767
337033,North,Widget,683
337037,North,Gizmo,861
337042,North,Gizmo,601
337043,North,Gadget,541
337048,North,Widget,935
337070,North,Doohickey,762
337081,North,Widget,654
337086,North,Doohickey,927
337088,North,Widget,513
337097,North,Doohickey,921
337106,North,Widget,734
337108,North,Gizmo,632
337110,North,Gadget,672
337111,North,Gadget,516
337122,North,Gizmo,586
337146,North,Gadget,985
337149,North,Doohickey,911
337156,North,Gizmo,695
337160,North,Widget,802
337162,North,Doohickey,757
337164,North,Widget,760
337166,North,Widget,982
337171,North,Gizmo,930
337178,North,Gizmo,690
337184,North,Widget,540
337197,North,Gadget,825
337212,North,Doohickey,875
337215,North,Gizmo,936
